,CollectionTime,actualCapital,association,associationDetail,autoBid,bankCapital,bankFunds,bidSecurity,bindingFlag,businessType,companyName,credit,displayFlg,equityVoList,fundCapital,gjlhhFlag,gjlhhTime,gruarantee,inspection,juridicalPerson,locationArea,locationAreaName,locationCity,locationCityName,manageExpense,manageExpenseDetail,newTrustCreditor,officeAddress,oldPlatName,onlineDate,payment,paymode,platBackground,platBackgroundDetail,platBackgroundDetailExpand,platBackgroundExpand,platBackgroundExpandChild,platBackgroundMark,platCode,platEquity,platId,platIsStatic,platName,platNamePin,platStatus,problem,problemTime,rechargeExpense,rechargeExpenseDetail,recordId,recordLicId,registeredCapital,riskCapital,riskFunds,riskReserve,riskcontrol,riskcontrolDetail,riskcontrolDetailArray,securityModel,securityModelCode,securityModelOther,servicePhone,serviceTel,showShuju,transferExpense,transferExpenseDetail,trustCapital,trustCreditor,trustCreditorMonth,trustFunds,tzjPj,vipExpense,vipExpenseDetail,withTzj,withdrawExpense,withdrawExpenseDetail
2839,2018/12/21 8:22,15000,0,,,,0,-,0,,浙江商代投资管理有限公司,0,1,,,0,,,0,邬大隆,33,浙江,3301,杭州,,,,杭州市滨江区长河街道江晖路1961号隆和国际大厦2202室,,2013/5/22,,,2,民营系,民营系,2,,,zjsdai,0,158,1,浙江商贷,zjsd,2,1,2015/9/21,,,浙ICP备13006643号-1,,15000,,0,0,0,,,,,,0571-88976999,0571-82793777,0,,,,,0,0,,,,0,,
2840,2018/12/21 8:22,1000,0,,,,0,-,0,,东营佰信电子商务有限公司,0,1,,,0,,,0,张晋成,37,山东,3705,东营,,,,山东省东营市东营区西三路217号胜利大学生创业园7号楼211室,,2015/1/4,,,0,,民营系,2,,,,0,2999,1,佰信投,bxt,5,1,2015/3/16,,,鲁ICP备14034864号-1,,1000,,0,0,0,,,,,,0543-7311967,400-605-4323,0,,,,,0,,,,,0,,
2841,2018/12/21 8:22,0,0,,,,0,-,0,,山东诺一建设投资有限公司,0,1,,,0,,,0,刘伟,37,山东,3707,潍坊,,,,山东省潍坊市高密市密水街道利群路(维客路口南50米路西),,2015/3/30,,,0,,民营系,2,,,,0,2886,1,诺一创投,nyct,3,1,2015/9/11,,,鲁ICP备14018999号-2,,5000,,0,0,0,,,,,,13792633456,400-627-7731,0,,,,,0,,,,,0,,
2842,2018/12/21 8:22,0,0,,不支持,,0,-,0,,浙江信互贷电子商务有限公司,0,1,,,0,,,0,潘淑文,33,浙江,3301,杭州,,,不可转让,浙江省杭州市滨江区江晖路1772苏泊尔大厦9楼902室,,2011/12/23,,,0,,民营系,2,,,aaapeer,0,94,1,信互贷,xhd1,2,1,2017/10/25,,,浙ICP备12008370号,,500,,0,0,0,,,,,,0571-87711030,4000390998,0,,,,,0,,,,,0,,
2843,2018/12/21 8:22,0,0,,支持,,0,VIP保本保息,1,个人信贷(10%)、车贷(30%)、房贷(40%)、,北京金点线网络科技有限公司,0,1,,,0,,,0,唐峰,11,北京,1105,朝阳,,,随时,朝阳区东三环中路7号财富中心A座3902,,2015/8/18,,,0,,民营系,2,,,3571,0,3571,1,乐成贷,lcd2,2,1,2016/4/23,,,京ICP备15050352号-1,,1000,,0,5000,0,,,小贷公司、融资性担保公司、平台垫付,"1,2,4,02",,,400-0519-000,0,,,,,0,,,,,0,,
2844,2018/12/21 8:22,3000,0,,不支持,,0,-,0,,安徽力安投资管理有限公司,0,1,,,0,,,0,石健,34,安徽,3401,合肥,,,不可转让,合肥市包河区马鞍山路130号万达广场C区7-2102室,,2013/11/18,,,2,民营系,民营系,2,,,,0,654,1,力安创投,lact1,3,1,2015/1/29,,,皖ICP备13016954号,,3000,,0,0,0,,,,,,,0551-62889866,0,,,,,0,0,,,,0,,
2845,2018/12/21 8:22,0,0,,,,0,-,0,,江西尊荣电子商务有限公司,0,1,,,0,,,0,吕世忠,36,江西,3604,九江,,,,江西省都昌县芙蓉山工业园区,,2013/12/3,,,2,民营系,民营系,2,,,zunrong18,0,406,1,尊荣财富,zrcf3,3,1,2015/4/30,,,赣ICP备13007375号,,1000,,0,0,0,,,,,,,400-607-8838,0,,,,,0,0,,,,0,,
2846,2018/12/21 8:22,0,0,,,,0,-,0,,杭州融至鼎投资管理咨询有限公司,0,1,,,0,,,0,倪曙晖,33,浙江,3301,杭州,,,,杭州市江干区剧院路358-396号宏程国际大厦602室？,,2013/8/21,,,2,民营系,民营系,2,,,rongzhiding,0,560,1,融至鼎,rzd,2,1,2014/6/21,,,浙ICP备13020862号,,1000,,0,0,0,,,,,,,4008-823-003,0,,,,,0,,,,,0,,
2847,2018/12/21 8:22,1000,0,,,,0,-,0,,上海巨上电子商务有限公司,0,1,,,0,,,0,戴美诺,31,上海,3101,黄浦,,,,上海市黄浦区龙华东路818号1702室,,2013/9/28,,,0,,民营系,2,,,nuoxinvc,0,2814,1,诺信创投,nxct,3,1,2015/9/6,,,沪ICP备13030170号-1,,1000,,0,0,0,,,,,,2153861610,400-625-1158,0,,,,,0,,,,,0,,
2848,2018/12/21 8:22,0,0,,,,0,-,0,,麻布袋（上海）投资管理有限公司,0,1,,,0,,,0,童国滨,31,上海,3115,浦东,,,,上海市浦东新区盛夏路570号912室,,2013/12/12,,,0,,民营系,2,,,,0,5593,1,麻布袋,mbd1,2,1,2016/10/23,,,沪ICP备14002366号,,2000,,0,0,0,,,,,,021-61072588,400-805-1007,0,,,,,0,,,,,0,,
2849,2018/12/21 8:22,1200,0,,,,0,-,0,,东营富弘聚投资咨询有限公司,0,1,,,0,,,0,尚海波,37,山东,3705,东营,,,,山东省东营市东营区香山路829号,,2015/4/14,,,0,,民营系,2,,,,0,2851,1,富弘易贷,fhyd,5,1,2015/5/18,,,鲁ICP备14030682号-1,,1200,,0,0,0,,,,,,8208966,4000546902,0,,,,,0,,,,,0,,
2850,2018/12/21 8:22,0,0,,,,0,-,0,,新乡市联达信息技术有限公司,0,1,,,0,,,0,王兴运,41,河南,4107,新乡,,,,河南省新乡市华兰大道509号创业园三号园,,2013/12/25,,,0,,民营系,2,,,,0,595,1,新易贷,xyd18,2,1,2017/10/25,,,豫ICP备13023223号,,500,,0,0,0,,,,,,,400-886-7860,0,,,,,0,,,,,0,,
2851,2018/12/21 8:22,0,0,,,,0,-,0,,江西广裕金融管理有限公司,0,1,,,0,,,0,王彬,36,江西,3608,吉安,,,,江西省吉安市青原区电子信息产业园13号二楼,,2014/8/12,,,0,,民营系,2,,,guangyudai,0,811,1,广裕贷,gyd1,9,1,2018/4/1,,,赣ICP备14004952号,,5000,,0,0,0,,,,,,0796-8109686,400-915-8600,0,,,,,0,,,,,0,,
2852,2018/12/21 8:22,0,0,,,,0,-,1,,深圳市合众创富互联网金融服务有限公司,0,1,,,0,,,0,唐吉纯,44,广东,4403,深圳,,,,佛山市南海区桂城街道深海路瀚天科技城A区6座1102室,,2015/3/3,,,0,,民营系,2,,,2383,0,2383,1,众创资本,zczb,2,1,2015/8/1,,,粤ICP备15030492号-1,,1000,,0,0,0,,,,,,0757-85131636,400-9657-168,0,,,,,0,,,,,0,,
2853,2018/12/21 8:23,0,0,,,,0,-,0,,泉州圆创贷经济信息咨询服务有限公司,0,1,,,0,,,0,黄少杰,35,福建,3505,泉州,,,,泉州市丰泽区元泰汽车城C幢806号（刺桐北路与湖心街交界处，原沃尔玛后面）,,2014/10/28,,,0,,民营系,2,,,,0,4454,1,圆创贷,ycd244,2,1,2015/8/3,,,闽ICP备14016847号-1,,1000,,0,0,0,,,,,,0595-86665152,400-788-0595,0,,,,,0,,,,,0,,
2854,2018/12/21 8:23,0,0,,,,0,-,0,,雪波集团股份有限公司,0,1,,,0,,,0,陈建波,21,辽宁,2102,大连,,,,辽宁省普兰店市丰荣街33#-1-107,,2014/5/15,,,0,,民营系,2,,,,0,5100,1,顺发人人帮,sfrrb,3,1,2016/10/29,,,辽ICP备14007567号-2,,7000,,0,0,0,,,,,,0411-83113080,4000354022,0,,,,,0,,,,,0,,
2855,2018/12/21 8:23,0,0,,,,0,-,0,,深圳市瀚楷金融信息服务有限公司,0,1,,,0,,,0,申洁,41,河南,4101,郑州,,,,河南省郑州市经三路注协大厦9楼,,2015/8/31,,,0,,民营系,2,,,,0,4894,1,ATM云金融,atmyjr,2,1,2016/2/10,,,粤ICP备15029276号-1,,1001,,0,0,0,,,,,,,400-100-0096,0,,,,,0,,,,,0,,
2856,2018/12/21 8:23,0,0,,,,0,-,0,,高密市弘吉利电子商务有限公司,0,1,,,0,,,0,任承英,37,山东,3707,潍坊,,,,山东省高密市醴泉大街老车管所斜对面,,2015/5/28,,,0,,民营系,2,,,,0,2932,1,弘利创投,hlct1,3,1,2015/9/16,,,鲁ICP备15013815号-1,,500,,0,0,0,,,,,,0536-2776333,400-008-9719,0,,,,,0,,,,,0,,
2857,2018/12/21 8:23,0,0,,,,,-,0,,重庆宏润基业投资有限责任公司,0,1,,,0,,,0,王勇,50,重庆,5012,渝北,,,,重庆市渝北区洪湖东路11号3栋3-4（财富中心E座302）,,2015/2/1,,,0,,民营系,2,,,,0,6108,1,万钱堂,wqt,2,1,2016/3/19,,,渝ICP备14004967号-2,,1000,,,0,0,,,,,,,4008527886,0,,,,,0,,,,,0,,
2858,2018/12/21 8:23,0,0,,,,0,-,0,,深圳前海众投互联网金融服务有限公司,0,1,,,0,,,0,陈运逴,44,广东,4403,深圳,,,,深圳市南山区高新园中区创维半导体设计大厦东座3层,,2014/5/4,,,2,民营系,民营系,2,,,rongcuhui,0,782,1,融促汇,rch,3,1,2016/3/1,,,粤ICP备14052568号,,30000,,0,0,0,,,,,,,4008801226,0,,,,,0,0,,,,0,,
2859,2018/12/21 8:23,0,0,,支持,,0,平台垫付，到期后30个工作日内,0,,苏州工业园区采壳网络科技有限公司,0,1,,,0,,,0,王逸,32,江苏,3205,苏州,(免费),,随时,江苏省苏州市工业园区汀兰巷192号沙湖天地A1栋209室,,2014/8/5,,,0,,民营系,2,,,caike365,0,878,1,采壳365,cqslw,2,1,2017/5/23,0,,苏ICP备14030745号,,500,,0,0,0,,,风险备付金,1,风险备付金,0512-62952398,400-812-2398,0,,,,,0,,,0,,0,(<spanstyle=,
2860,2018/12/21 8:23,0,0,,,,0,-,0,,石家庄鑫粮田金融服务有限公司,0,1,,,0,,,0,范恩强,13,河北,1301,石家庄,,,,河北省石家庄市裕华区育才街170号中悦大厦2-702,,2015/9/1,,,0,,民营系,2,,,,0,5626,1,鑫良财富,xlcf3,2,1,2018/5/29,,,冀ICP备15009335号,,3000,,0,0,0,,,,,,,0311-68034199,0,,,,,0,,,,,0,,
2861,2018/12/21 8:23,0,0,,,浙商银行,1,-,0,,山钢金控互联网金融服务（深圳）有限公司,0,1,,,0,,,0,闵宪金,44,广东,4403,深圳,,,,深圳市南山区桃园路田厦金牛广场A座1601室,,2016/4/14,,,0,国资控股,国资控股,4,国资控股,山钢金融控股（深圳）有限公司持有平台100%股份,,0,6899,1,今来银网,jlyw,1,0,,,,粤ICP备16012898号-1,,1000,,0,0,0,,,,,,,400-960–0388,0,,,,,0,,,,,0,,
2862,2018/12/21 8:23,0,0,,,,0,-,0,,四川省厚地融通电子商务有限公司,0,1,,,0,,,0,贾建,51,四川,5101,成都,,,,houdi@jiaronghe.com,,2014/7/1,,,0,,民营系,2,,,,0,3027,1,家融合,jrh3,5,1,2015/3/2,,,蜀ICP备13025424号-1,,1000,,0,0,0,,,,,,62560448,4000081313,0,,,,,0,,,,,0,,
2863,2018/12/21 8:23,0,0,,,,0,-,0,,安徽金方圆投资管理有限公司,0,1,,,0,,,0,陈宜丰,34,安徽,3401,合肥,,,,合肥市瑶海区站前路信地广场5号楼830室,,2015/1/23,,,0,,民营系,2,,,,0,3172,1,方圆财富,fycf3,3,1,2015/10/14,,,皖ICP备15001073号-1,,500,,0,0,0,,,,,,0551-62874581,400-6871-518,0,,,,,0,,,,,0,,
2864,2018/12/21 8:23,0,0,,,华兴银行,1,-,0,,深圳前海电联互联网金融服务有限公司,0,1,,,0,,,0,樊顺良,33,浙江,3301,杭州,,,,杭州市钱江路1366号华润大厦B座,,2014/6/16,,,0,,民营系,2,,,,0,6326,1,龙票在线,lpzx,9,1,2018/7/12,,,粤ICP备15039119号-1,,1500,,,0,0,,,,,,0571-56052999,400-631-8000,0,,,,,0,,,,,0,,
2865,2018/12/21 8:23,0,0,,,,0,-,0,,杭州黑羚金融信息服务有限公司,0,1,,,0,,,0,胡春飞,33,浙江,3301,杭州,,,,杭州市江干区城星路89号尊宝大厦银尊2804-3室,,2014/8/4,,,0,,民营系,2,,,,0,5138,1,微龙网,wlw2,2,1,2018/6/5,,,浙ICP备13037948号-1,浙B2-20160263,5000,,0,0,0,,,,,,0579-87218888,400-851-0299,0,,,,,0,,,,,0,,
2866,2018/12/21 8:23,1000,0,,,,0,-,0,,商洛市永信电子商务有限公司,0,1,,,0,,,0,朱凌云,61,陕西,6110,商洛,,,,商洛市商州区通江东路,,2014/11/15,,,0,,民营系,2,,,,0,3183,1,永信财富,yxcf,3,1,2014/12/29,,,陕ICP备14008038号-1,,1000,,0,0,0,,,,,,0914-2381578,400-013-0052,0,,,,,0,,,,,0,,
2867,2018/12/21 8:23,0,0,,,,0,-,0,,浙江信金智博投资管理有限公司,0,1,,,0,,,0,郑光春,33,浙江,3301,杭州,,,,杭州市滨江区通和路天恒大厦702室,,2013/9/13,,,0,,民营系,2,,,xinbocaifu,0,2315,1,信博财富,xbcf,3,1,2013/11/22,,,浙ICP备13022539号-1,,3000,,0,0,0,,,,,,89962811,0571-86626036,0,,,,,0,,,,,0,,
2868,2018/12/21 8:23,0,0,,,,0,-,0,,深圳前海鼎晟网络科技有限公司,0,1,,,0,,,0,黄奕亮,44,广东,4403,深圳,,,,深圳市前海深港合作区前湾一路鲤鱼门街一号前海深港合作区管理局综合办公楼A栋,,2016/7/5,,,0,,民营系,2,,,,0,6374,1,鼎金柜,djg,2,1,2018/3/21,,,粤ICP备16022760号-1,,500,,0,0,0,,,,,,,4009935663,0,,,,,0,,,,,0,,
2869,2018/12/21 8:23,0,0,,,恒丰银行,1,-,0,,大连普惠信融咨询顾问有限公司,0,1,,,0,,,0,解春雨,21,辽宁,2102,大连,,,,辽宁省大连市沙河口区中山路417号,,2013/7/19,,,0,,民营系,2,,,puhuidai,0,196,1,普惠贷,phd,1,0,,,,辽ICP备12002491号-1,辽B2-20140065,5000,,0,0,0,,,,,,,400-8558-365,0,,,,,0,,,,,0,,
2870,2018/12/21 8:23,0,0,,,,0,-,0,,苏州融汇通网络信息服务有限公司,0,1,,,0,,,0,杨秀昌,32,江苏,3205,苏州,,,,苏州市干将西路515号佳福国际大厦11F,,2016/7/22,,,0,,民营系,2,,,,0,5142,1,同城贷,tcd2,2,1,2018/3/26,,,苏ICP备13017939号-1,苏B2-20120013,200,,0,0,0,,,,,,0512-68708601,0512-68708657,0,,,,,0,,,,,0,,
2871,2018/12/21 8:23,0,0,,,,0,-,1,,广西海湾金融信息咨询服务有限公司,0,1,,,0,,,0,何勇波,45,广西,4501,南宁,,,,广西南宁市友爱北路26号广影集团商务区环球国旅3层,,2016/1/10,,,0,,民营系,2,,,,0,7031,1,海湾金服,hwjr,2,1,2017/1/17,,,桂ICP备18002002号-1,,5000,,0,0,0,,,,,,,0771—3186660,0,,,,,0,,,,,0,,
2872,2018/12/21 8:23,0,0,,,,,-,0,,广州钱利网电子商务股份有限公司,0,1,,,0,,,0,朱伟成,44,广东,4401,广州,,,,广州市花都区新华街紫薇路29号之711号,,2014/9/6,,,0,,民营系,2,,,,0,6277,1,钱櫃网,qgw,2,1,2016/12/2,,,粤ICP备14043656号-1,,5000,,,0,0,,,,,,,020-36961289,0,,,,,0,,,,,0,,
2873,2018/12/21 8:23,0,0,,,,,-,0,,深圳前海惠易通金融服务有限公司,0,1,,,0,,,0,曾荣森,44,广东,4403,深圳,,,,惠州市惠城区江北富力国际中心1802,,2016/8/12,,,0,,民营系,2,,,,0,6348,1,惠易通金融,hytjr,3,1,2017/2/1,,,粤ICP备16010910号-1,,10000,,,0,0,,,,,,,400-112-1380,0,,,,,0,,,,,0,,
2874,2018/12/21 8:23,1000,0,,,,0,-,0,,深圳一禾网电子商务有限公司,0,1,,,0,,,0,齐谦,44,广东,4403,深圳,,,,深圳市前海深港合作区前湾一路鲤鱼门街前海深港合作区管理局综合办公楼A栋201室（入驻深圳市前海商务秘书有限公司）,,2015/6/20,,,0,,民营系,2,,,,0,2614,1,一禾网,yhw1,2,1,2015/6/23,,,粤ICP备14010048号-2,,1000,,0,0,0,,,,,,0755-33332688,4007773968,0,,,,,0,,,,,0,,
2875,2018/12/21 8:24,0,0,,,,0,-,0,,宁波志坤投资咨询有限公司,0,1,,,0,,,0,吕继志,33,浙江,3302,宁波,,,,浙江省宁波市鄞州区薛家南路278号，127号（南阳药店楼上）,,2015/6/2,,,0,,民营系,2,,,,0,5061,1,志坤财富,zkcf2,2,1,2018/3/26,,,浙ICP备15004866号-1,,0,,0,0,0,,,,,,,400-0574-781,0,,,,,0,,,,,0,,
2876,2018/12/21 8:24,0,0,,不支持,,0,-,0,,仁昊惠民投资管理(北京)有限公司,0,1,,,0,,,0,黄静,64,宁夏,6401,银川,,,不可转让,宁夏银川金凤区康平路悦海新天地B座写字楼22层,,2014/6/13,,,2,民营系,民营系,2,,,huliandai,0,684,1,互联贷,hld5,2,1,2017/2/1,,,京ICP备14019051号,,1000,,0,0,0,,,,,,,400-6234-500,0,,,,,0,,,,,0,,
2877,2018/12/21 8:25,0,0,,,,0,-,0,,上海裕能金融信息服务有限公司,0,1,,,0,,,0,钱阳,31,上海,3101,黄浦,,,,上海市浦东新区东方路818号,,2014/10/1,,,0,,民营系,2,,,51huijin,0,3652,1,惠金天下,hjtx,8,1,2017/6/1,,,沪ICP备14039326号-1,,6161,,0,0,0,,,,,,,400-619-0166,0,,,,,0,,,,,0,,
2878,2018/12/21 8:25,0,0,,,,0,-,0,,国泽（上海）互联网金融信息服务有限公司,0,1,,,0,,,0,陈飚,31,上海,3107,普陀,,,,上海市普陀区长寿路868号中港汇大厦11楼,,2015/11/4,,,0,,民营系,2,,,,0,5049,1,百年e贷,bned,2,1,2017/2/1,,,沪ICP备15041741号-1,,5000,,0,0,0,,,,,,021-31361857,400-821-5667,0,,,,,0,,,,,0,,
2879,2018/12/21 8:25,1000,0,,,,0,-,1,,深圳富润互联网金融服务有限公司,0,1,,,0,,,0,文治国,44,广东,4403,深圳,,,,深圳市宝安区海秀一路龙光世纪大厦A-2-35,,2014/8/20,,,2,民营系,民营系,2,,,,0,1136,1,富润金融,frjr,6,1,2015/8/19,,,粤ICP备14054456号-1,,1000,,0,0,0,,,,,,0755-85242996,,0,,,,,0,0,,,,0,,
2880,2018/12/21 8:25,1000,0,,,,0,-,0,,安徽省汇亿投资管理有限公司,0,1,,,0,,,0,史志鹏,34,安徽,3401,合肥,,,,安徽省合肥市蜀山区休宁路南合肥市总商会大厦604室,,2014/8/13,,,0,,民营系,2,,,huiyicaifu,0,3258,1,汇亿财富,hycf7,3,1,2014/12/9,,,皖ICP备14012400号-1,,1000,,0,0,0,,,,,,0551-62622137,400-078-9551,0,,,,,0,,,,,0,,
2881,2018/12/21 8:25,0,0,,,,0,-,0,,杭州拓宏投资管理咨询有限公司,0,1,,,0,,,0,徐晓婵,33,浙江,3301,杭州,,,,杭州市下城区绍兴路337号现代之星大厦715室,,2014/4/1,,,2,民营系,民营系,2,,,zjthtz,0,765,1,拓宏理财网,thlc,5,1,2016/2/24,,,浙ICP备12008164号,,1000,,0,0,0,,,,,,,4006076918,0,,,,,0,,,,,0,,
2882,2018/12/21 8:25,0,0,,,,0,-,0,,百仁财富网络科技（北京）有限公司,0,1,,,0,,,0,石京梅,11,北京,1105,朝阳,,,,北京市朝阳区建国路91号金地中心A座32层,,2015/5/6,,,0,,民营系,2,,,,0,5001,1,百仁贷,brd2,6,1,2018/4/10,,,京ICP备15028384号-1,,10000,,0,0,0,,,,,,,400-890-3368,0,,,,,0,,,,,0,,
2883,2018/12/21 8:25,0,0,,,,0,-,0,,广州合贷投资管理有限公司,0,1,,,0,,,0,王维,44,广东,4401,广州,,,,广州天河区珠江西路5号广州国际金融中心（西塔）2606单元,,2014/5/19,,,0,,民营系,2,,,hedaiwang,0,770,1,合贷网,gdw,2,1,2017/12/4,,,粤ICP备14030492号,,1000,,0,0,0,,,,,,,020-38395630,0,,,,,0,,,,,0,,
2884,2018/12/21 8:25,0,0,,,,0,-,0,,辅富投资（上海）有限公司,0,1,,,0,,,0,吴义国,31,上海,3115,浦东,,,,上海市浦东陆家嘴东路161号（招商局大厦）2110室,,2012/10/20,,,0,,民营系,2,,,fufudai,0,859,1,富二贷,fed,2,1,2018/3/1,,,沪ICP备12044059号,,1000,,0,0,0,,,,,,,400-872-7976,0,,,,,0,,,,,0,,
2885,2018/12/21 8:25,0,0,,不支持,,0,本息保障,0,,温州展利投资管理有限公司,0,1,,,0,,,1,俞学辉,33,浙江,3303,温州,,,不可转让,浙江省温州市鹿城区物华天宝发展大厦803室,,2013/9/15,,,2,民营系,民营系,2,,,wtcaifu,0,312,1,万通财富,wtcf,3,1,2014/10/15,,,浙ICP备13022622号,,500,,0,0,0,,,小贷公司,1,,,4008261515,0,,,,,0,0,,,,0,,
2886,2018/12/21 8:25,1000,0,,,,0,-,1,,贵州布谷仁华科技有限公司,0,1,,,0,,,0,王前华,52,贵州,5201,贵阳,,,,贵阳市观山湖区长岭北路贵阳国际会议展览中心D区E栋5层9号,,2015/8/21,,,0,,民营系,2,,,,0,5145,1,财富58,cf58,1,0,,,,黔ICP备14006595号-1,,1000,,0,0,0,,,,,,,0851-84398158-608,0,,,,,0,,,,,0,,
2887,2018/12/21 8:25,0,0,,不支持,,0,-,1,,上海中融资产管理股份有限公司,0,1,,,0,,,0,江峰,31,上海,3101,黄浦,,,,上海市黄浦区淮海东路45号东淮海国际大厦14楼,,2016/2/26,,,0,,民营系,2,,,,0,7019,1,五福贷,wfd222,1,0,,,,沪ICP备15042800号-2,,20000,,0,0,0,,,,,,,400-6868-168,0,,,,,0,,,,,0,,
2888,2018/12/21 8:25,0,0,,,,0,-,0,,广东信河投资有限公司,0,1,,,0,,,0,滕元庆,44,广东,4403,深圳,,,,广州市天河区天河路518号地中海国际酒店2105,,2014/5/2,,,0,,民营系,2,,,,0,5159,1,大乘e贷,dced,2,1,2015/10/18,,,粤ICP备14032900号-1,,10000,,0,0,0,,,,,,,020-22098631,0,,,,,0,,,,,0,,
2889,2018/12/21 8:25,0,0,,不支持,,0,-,0,,渭南市恒丰投资有限公,0,1,,,0,,,0,蔡立凤,61,陕西,6105,渭南,,,不可转让,渭南市乐天大街中段,,2015/4/21,,,2,民营系,民营系,2,,,sxhfcf,0,269,1,宏源恒丰财富,hfcf,2,1,2015/12/3,,,陕ICP备13005470号,,1000,,0,0,0,,,,,,0913-2033049,400-0913-015,0,,,,,0,,,,,0,,
2890,2018/12/21 8:26,1000,0,,,,0,-,0,,寿光鹏飞信息技术服务有限公司,0,1,,,0,,,0,张花美,37,山东,3707,潍坊,,,,寿光市北海路以东、新兴街以南,,2014/12/10,,,0,,民营系,2,,,sgpfcf,0,2946,1,鹏飞财富,pfcf,5,1,2015/4/10,,,鲁ICP备14034118号-1,,1000,,0,0,0,,,,,,400-007-3815,0536-5255821,0,,,,,0,,,,,0,,
2891,2018/12/21 8:26,0,0,,,,0,-,0,,伯乐汇宝（北京）投资管理有限责任公司,0,1,,,0,,,0,朱坤波,11,北京,1105,朝阳,,,,朝阳区建国门外大街19号国际大厦18层,,2014/2/11,,,2,民营系,民营系,2,,,,0,543,1,伯乐易贷,blyd,2,1,2016/1/29,,,京ICP备13053294号-1,,50,,0,0,0,,,,,,,400-698-8080,0,,,,,0,0,,,,0,,
2892,2018/12/21 8:26,0,0,,,,0,-,0,,滨州卓信投资管理有限公司,0,1,,,0,,,0,李子现,37,山东,3716,滨州,,,,山东省滨州市黄河一路393号,,2015/2/6,,,0,,民营系,2,,,,0,2810,1,卓信财富,zxcf3,3,1,2015/5/27,,,鲁ICP备15000318号-1,,1000,,0,0,0,,,,,,0543-5080222,400-809-0543,0,,,,,0,,,,,0,,
2893,2018/12/21 8:27,0,0,,,,0,-,0,,华夏创银财富管理有限公司,0,1,,,0,,,0,张伟,31,上海,3101,黄浦,,,,马当路388号2303室,,2014/11/20,,,0,,民营系,2,,,,0,2505,1,华夏创银,hxcy,5,1,2015/7/11,,,沪ICP备14045851号-1,,5000,,0,0,0,,,,,,021-38638866,,0,,,,,0,,,,,0,,
2894,2018/12/21 8:27,0,0,,,,,-,0,,重庆市创赢科技有限公司,0,1,,,0,,,0,况彬,50,重庆,5002,涪陵,,,,重庆市涪陵区太极大道35号（原盐业公司3楼）,,2015/12/4,,,0,,民营系,2,,,,0,6260,1,晶英财富,jycf5,2,1,2016/12/1,,,渝ICP备15009912号-1,,200,,,0,0,,,,,,023-7237333,400-871-8877,0,,,,,0,,,,,0,,
2895,2018/12/21 8:27,0,0,,,,0,-,0,,宜昌盛赢资产管理有限公司,0,1,,,0,,,0,魏可新,42,湖北,4205,宜昌,,,,湖北省宜昌市高新区城东大道41号,,2014/12/22,,,0,,民营系,2,,,,0,2863,1,盛赢资本,syzb,3,1,2015/5/14,,,鄂ICP备14019796号-1,,1000,,0,0,0,,,,,,0717-6756356,400-604-8681,0,,,,,0,,,,,0,,
2896,2018/12/21 8:27,0,0,,,,0,-,0,,枣庄市万民投资有限公司,0,1,,,0,,,0,杨傲松,37,山东,3704,枣庄,,,,山东省枣庄市市中区安桥东城TOP商业步行街C区37号,,2014/8/1,,,2,民营系,民营系,2,,,wanmin,0,928,1,万民投资,wmtz,3,1,2015/11/3,,,鲁ICP备14007906号-1,,1000,,0,0,0,,,,,,0632-3777777,,0,,,,,0,0,,,,0,,
2897,2018/12/21 8:27,500,0,,,,0,-,0,,福州华兴众诚投资咨询有限公司,0,1,,,0,,,0,马忠建,35,福建,3501,福州,,,,福州市仓山区金山街道金桔路78号香江红海园三期31#楼1层04店面B区,,2013/2/17,,,0,,民营系,2,,,fzcaifu,0,2827,1,福州财富,fzcf,5,1,2015/5/25,,,闽ICP备13005983号-1,,500,,0,0,0,,,,,,0591-38725199,0591-38725199,0,,,,,0,,,,,0,,
2898,2018/12/21 8:27,0,0,,,,0,-,1,,广西桂银联投资管理有限公司,0,1,,,0,,,0,朱清文,45,广西,4501,南宁,,,,广西南宁市青秀区民族大道38-2号泰安大厦金座8楼,,2015/1/27,,,0,,民营系,2,,,,0,1430,1,桂银联,gyl,2,1,2017/3/1,,,桂ICP备14007020号-1,,10000,,0,0,0,,,,,,,400-727-5666,0,,,,,0,,,,,0,,
2899,2018/12/21 8:27,0,0,,支持,,0,VIP保本保息,1,车贷(80%)、房贷(20%),宁波善鼎投资管理有限公司,0,1,,,0,,,0,朱元庆,33,浙江,3302,宁波,,,随时,,,2015/6/17,,,0,,民营系,2,,,2142,0,2142,1,善鼎贷,sdd2,3,1,2016/8/12,,,浙ICP备15016060号-1,,5890,,0,30,0,,,非融资性担保公司,"3,02",,,4008979779,0,,,,,0,0,,,,0,,
2900,2018/12/21 8:27,0,0,,,,,-,0,,北京众诚众信网络科技有限公司,0,1,,,0,,,0,陈杰,11,北京,1105,朝阳,,,,北京市朝阳区东四环中路82号金长安大厦B1座12层,,2016/8/25,,,0,,民营系,2,,,,0,6274,1,深鹏金服,spjf,3,1,2016/12/28,,,京ICP备14057834号-1,,10000,,,0,0,,,,,,,400-990-9525,0,,,,,0,,,,,0,,
